date,summary,sunriseTime,apparentTemperatureMinTime,moonPhase,icon,precipType,apparentTemperatureMax,temperatureMax,time,apparentTemperatureMaxTime,sunsetTime,pressure,windSpeed,temperatureMin,apparentTemperatureMin,windBearing,temperatureMaxTime,temperatureMinTime
5/21/2012,Mostly cloudy throughout the day.,1337604932,1337608800,0.02,partly-cloudy-day,,59.47,59.47,1337583600,1337637600,1337656729,1018,9.37,51.65,51.65,261,1337637600,1337608800
5/22/2012,Partly cloudy until evening.,1337691293,1337691600,0.05,partly-cloudy-day,,62.63,62.63,1337670000,1337731200,1337743178,1019.18,8.34,53.35,53.35,265,1337731200,1337691600
5/23/2012,Partly cloudy in the morning.,1337777656,1337778000,0.09,partly-cloudy-day,,64.49,64.49,1337756400,1337803200,1337829626,1015.51,6.19,55.36,55.36,278,1337803200,1337778000
5/24/2012,Partly cloudy throughout the day.,1337864021,1337864400,0.12,partly-cloudy-day,,62.77,62.77,1337842800,1337889600,1337916073,1010.2,8.46,54.24,54.24,272,1337889600,1337864400
5/25/2012,Partly cloudy throughout the day.,1337950387,1337947200,0.15,partly-cloudy-day,,59.46,59.46,1337929200,1337983200,1338002520,1007.82,10.16,51.68,51.68,274,1337983200,1337947200
5/26/2012,Mostly cloudy throughout the day.,1338036755,1338044400,0.18,partly-cloudy-day,,58.18,58.18,1338015600,1338066000,1338088966,1013.93,7.46,51.34,51.34,230,1338066000,1338044400
5/27/2012,Mostly cloudy throughout the day.,1338123124,1338123600,0.22,partly-cloudy-day,,58.27,58.27,1338102000,1338163200,1338175411,1019.8,8.13,52.13,52.13,262,1338163200,1338123600
5/28/2012,Partly cloudy throughout the day.,1338209495,1338206400,0.25,partly-cloudy-day,,58.43,58.43,1338188400,1338242400,1338261855,1017.89,11.3,52.15,52.15,264,1338242400,1338206400
5/29/2012,Partly cloudy throughout the day.,1338295868,1338289200,0.29,partly-cloudy-day,,62.46,62.46,1338274800,1338332400,1338348299,1017.48,6.07,51.13,51.13,244,1338332400,1338289200
5/30/2012,Partly cloudy until evening.,1338382243,1338386400,0.33,partly-cloudy-day,,62.3,62.3,1338361200,1338418800,1338434741,1018.22,6.17,51.82,51.82,247,1338418800,1338386400
5/31/2012,Partly cloudy starting in the evening.,1338468619,1338469200,0.36,partly-cloudy-night,,68.91,68.91,1338447600,1338505200,1338521182,1014.77,4.77,53.31,53.31,265,1338505200,1338469200
6/1/2012,Partly cloudy starting in the afternoon.,1338554997,1338559200,0.4,partly-cloudy-night,,66.3,66.3,1338534000,1338588000,1338607622,1010.22,6.11,54.69,54.69,251,1338588000,1338559200
6/2/2012,Mostly cloudy throughout the day.,1338641377,1338703200,0.44,partly-cloudy-day,,60.33,60.33,1338620400,1338674400,1338694061,1012.83,9.18,52.65,52.65,248,1338674400,1338703200
6/3/2012,Partly cloudy throughout the day.,1338727758,1338721200,0.48,partly-cloudy-day,,62.31,62.31,1338706800,1338768000,1338780499,1013.76,7.54,51.34,51.34,255,1338768000,1338721200
6/4/2012,Light rain in the morning.,1338814142,1338876000,0.51,rain,rain,59.31,59.31,1338793200,1338825600,1338866936,1015.22,10.72,53.97,53.97,264,1338825600,1338876000
6/5/2012,Clear throughout the day.,1338900527,1338901200,0.55,clear-day,rain,61.29,61.29,1338879600,1338940800,1338953372,1020.88,9.27,52.77,52.77,282,1338940800,1338901200
6/6/2012,Clear throughout the day.,1338986913,1338987600,0.59,clear-day,rain,62.62,62.62,1338966000,1339016400,1339039806,1017.58,4.82,54.24,54.24,262,1339016400,1338987600
6/7/2012,Clear throughout the day.,1339073302,1339070400,0.62,clear-day,rain,63.09,63.09,1339052400,1339106400,1339126239,1015.83,5.32,52.88,52.88,242,1339106400,1339070400
6/8/2012,Clear throughout the day.,1339159692,1339156800,0.66,clear-day,rain,62.88,62.88,1339138800,1339192800,1339212671,1014.5,6.22,54.68,54.68,259,1339192800,1339156800
6/9/2012,Clear throughout the day.,1339246084,1339246800,0.69,clear-day,rain,71.2,71.2,1339225200,1339293600,1339299101,1013.87,5.44,54.47,54.47,304,1339293600,1339246800
6/10/2012,Clear throughout the day.,1339332478,1339333200,0.73,clear-day,rain,76.41,76.41,1339311600,1339362000,1339385530,1011.67,3.93,60.15,60.15,281,1339362000,1339333200
6/11/2012,Clear throughout the day.,1339418874,1339480800,0.76,clear-day,rain,74.49,74.49,1339398000,1339444800,1339471958,1013.29,3.02,56.8,56.8,288,1339444800,1339480800
6/12/2012,Clear throughout the day.,1339505271,1339498800,0.79,clear-day,rain,68.79,68.79,1339484400,1339538400,1339558384,1013.85,6.28,55.21,55.21,246,1339538400,1339498800
6/13/2012,Clear throughout the day.,1339591670,1339588800,0.82,clear-day,rain,61.91,61.91,1339570800,1339621200,1339644809,1011.06,7.39,52.09,52.09,234,1339621200,1339588800
6/14/2012,Clear throughout the day.,1339678071,1339682400,0.85,clear-day,rain,63.15,63.15,1339657200,1339718400,1339731232,1009.01,6.58,52.88,52.88,222,1339718400,1339682400
6/15/2012,Clear throughout the day.,1339764473,1339761600,0.88,clear-day,rain,68.53,68.53,1339743600,1339801200,1339817653,1009.06,3.52,54.12,54.12,225,1339801200,1339761600
6/16/2012,Clear throughout the day.,1339850877,1339840800,0.91,clear-day,rain,77.61,77.61,1339830000,1339876800,1339904074,1009.3,2.54,57.85,57.85,325,1339876800,1339840800
6/17/2012,Clear throughout the day.,1339937283,1339999200,0.94,clear-day,rain,65.09,65.09,1339916400,1339916400,1339990492,1011.04,6.92,54.88,54.88,295,1339916400,1339999200
6/18/2012,Clear throughout the day.,1340023691,1340031600,0.97,clear-day,rain,58.29,58.29,1340002800,1340049600,1340076909,1012.12,10.32,52.88,52.88,252,1340049600,1340031600
6/19/2012,Clear throughout the day.,1340110100,1340103600,0.01,clear-day,rain,65.64,65.64,1340089200,1340146800,1340163324,1011.47,4.81,54.09,54.09,279,1340146800,1340103600
6/20/2012,Clear throughout the day.,1340196511,1340258400,0.04,clear-day,rain,71.26,71.26,1340175600,1340222400,1340249738,1009.98,3.69,55.77,55.77,282,1340222400,1340258400
6/21/2012,Clear throughout the day.,1340282923,1340287200,0.07,clear-day,rain,57.32,57.32,1340262000,1340319600,1340336150,1012.89,11.13,52.09,52.09,249,1340319600,1340287200
6/22/2012,Clear throughout the day.,1340369337,1340366400,0.1,clear-day,rain,60.5,60.5,1340348400,1340413200,1340422560,1013.94,7.8,52.88,52.88,255,1340413200,1340366400
6/23/2012,Clear throughout the day.,1340455753,1340460000,0.13,clear-day,rain,60.62,60.62,1340434800,1340492400,1340508969,1012.5,9.95,54.32,54.32,280,1340492400,1340460000
6/24/2012,Clear throughout the day.,1340542170,1340542800,0.17,clear-day,rain,62.06,62.06,1340521200,1340575200,1340595375,1015.94,8.99,54.77,54.77,275,1340575200,1340542800
6/25/2012,Clear throughout the day.,1340628589,1340629200,0.21,clear-day,rain,63.26,63.26,1340607600,1340661600,1340681780,1017.97,8.4,56,56,274,1340661600,1340629200
6/26/2012,Clear throughout the day.,1340715009,1340719200,0.24,clear-day,rain,67.32,67.32,1340694000,1340762400,1340768184,1015.74,6,56.44,56.44,277,1340762400,1340719200
6/27/2012,Clear throughout the day.,1340801431,1340863200,0.28,clear-day,rain,66.41,66.41,1340780400,1340838000,1340854585,1012.75,4.65,57.77,57.77,245,1340838000,1340863200
6/28/2012,Clear throughout the day.,1340887854,1340949600,0.32,clear-day,rain,65.09,65.09,1340866800,1340924400,1340940985,1016.77,7.16,55.88,55.88,250,1340924400,1340949600
6/29/2012,Clear throughout the day.,1340974278,1340967600,0.35,clear-day,rain,63.32,63.32,1340953200,1341007200,1341027383,1018.48,8.98,56.12,56.12,261,1341007200,1340967600
6/30/2012,Clear throughout the day.,1341060704,1341057600,0.39,clear-day,rain,66.29,66.29,1341039600,1341100800,1341113779,1015.81,9.15,57.77,57.77,257,1341100800,1341057600
7/1/2012,Clear throughout the day.,1341147132,1341144000,0.43,clear-day,rain,63.44,63.44,1341126000,1341180000,1341200174,1013.81,8.45,58.32,58.32,252,1341180000,1341144000
7/2/2012,Clear throughout the day.,1341233560,1341237600,0.47,clear-day,rain,62.3,62.3,1341212400,1341270000,1341286566,1012.22,7.97,56.21,56.21,228,1341270000,1341237600
7/3/2012,Clear throughout the day.,1341319990,1341316800,0.51,clear-day,rain,66.2,66.2,1341298800,1341349200,1341372957,1011.77,6.13,54.88,54.88,221,1341349200,1341316800
7/4/2012,Clear throughout the day.,1341406421,1341468000,0.54,clear-day,rain,64.38,64.38,1341385200,1341439200,1341459346,1010.85,7.25,55.88,55.88,261,1341439200,1341468000
7/5/2012,Clear throughout the day.,1341492854,1341500400,0.58,clear-day,rain,61.44,61.44,1341471600,1341529200,1341545733,1014.44,9.65,54.53,54.53,234,1341529200,1341500400
7/6/2012,Clear throughout the day.,1341579287,1341579600,0.61,clear-day,rain,65.06,65.06,1341558000,1341619200,1341632119,1015.9,6.03,54.32,54.32,236,1341619200,1341579600
7/7/2012,Clear throughout the day.,1341665722,1341727200,0.64,clear-day,rain,68.52,68.52,1341644400,1341698400,1341718502,1014.9,4.43,55.21,55.21,267,1341698400,1341727200
7/8/2012,Clear throughout the day.,1341752158,1341738000,0.68,clear-day,rain,59.88,59.88,1341730800,1341795600,1341804884,1016.42,7.01,52.88,52.88,247,1341795600,1341738000
7/9/2012,Clear throughout the day.,1341838595,1341842400,0.71,clear-day,rain,62.65,62.65,1341817200,1341882000,1341891264,1016.64,6.75,54.32,54.32,238,1341882000,1341842400
7/10/2012,Clear throughout the day.,1341925033,1341921600,0.74,clear-day,rain,69.67,69.67,1341903600,1341961200,1341977642,1012.99,3.48,52.77,52.77,265,1341961200,1341921600
7/11/2012,Clear throughout the day.,1342011472,1342015200,0.77,clear-day,rain,69.79,69.79,1341990000,1342051200,1342064019,1010.94,3.62,54.56,54.56,289,1342051200,1342015200
7/12/2012,Clear throughout the day.,1342097912,1342098000,0.8,clear-day,rain,62.53,62.53,1342076400,1342126800,1342150393,1010.56,6.45,53.44,53.44,259,1342126800,1342098000
7/13/2012,Clear throughout the day.,1342184353,1342188000,0.83,clear-day,rain,57.09,57.09,1342162800,1342227600,1342236766,1012.84,9.59,52.88,52.88,239,1342227600,1342188000
7/14/2012,Clear throughout the day.,1342270794,1342328400,0.86,clear-day,rain,62.15,62.15,1342249200,1342303200,1342323137,1013.34,7.34,54.53,54.53,239,1342303200,1342328400
7/15/2012,Clear throughout the day.,1342357237,1342357200,0.89,clear-day,rain,61.71,61.71,1342335600,1342386000,1342409507,1012.23,7,54.88,54.88,265,1342386000,1342357200
7/16/2012,Clear throughout the day.,1342443681,1342432800,0.92,clear-day,rain,60.21,60.21,1342422000,1342472400,1342495874,1011.94,10.81,55.53,55.53,243,1342472400,1342432800
7/17/2012,Clear throughout the day.,1342530125,1342533600,0.95,clear-day,rain,62.82,62.82,1342508400,1342562400,1342582240,1014.48,6.41,56,56,260,1342562400,1342533600
7/18/2012,Clear throughout the day.,1342616570,1342598400,0.98,clear-day,rain,63.94,63.94,1342594800,1342656000,1342668605,1015.81,6.62,57.53,57.53,284,1342656000,1342598400
7/19/2012,Clear throughout the day.,1342703015,1342702800,0.02,clear-day,rain,64.26,64.26,1342681200,1342738800,1342754967,1016.35,7.08,55.44,55.44,271,1342738800,1342702800
7/20/2012,Clear throughout the day.,1342789462,1342796400,0.05,clear-day,rain,70.35,70.35,1342767600,1342832400,1342841328,1017.18,5.03,57.32,57.32,241,1342832400,1342796400
7/21/2012,Clear throughout the day.,1342875909,1342936800,0.09,clear-day,rain,74.82,74.82,1342854000,1342904400,1342927688,1013.97,3.7,58.79,58.79,269,1342904400,1342936800
7/22/2012,Clear throughout the day.,1342962356,1342962000,0.12,clear-day,rain,67,67,1342940400,1343001600,1343014045,1012.45,5.65,55.44,55.44,262,1343001600,1342962000
7/23/2012,Clear throughout the day.,1343048804,1343037600,0.16,clear-day,rain,65.59,65.59,1343026800,1343077200,1343100401,1012.96,6.59,57.09,57.09,271,1343077200,1343037600
7/24/2012,Clear throughout the day.,1343135253,1343131200,0.19,clear-day,rain,63.94,63.94,1343113200,1343167200,1343186756,1013.98,6.76,58.65,58.65,286,1343167200,1343131200
7/25/2012,Clear throughout the day.,1343221702,1343282400,0.23,clear-day,rain,63.28,63.28,1343199600,1343246400,1343273109,1014.95,7.92,57.77,57.77,276,1343246400,1343282400
7/26/2012,Clear throughout the day.,1343308151,1343368800,0.27,clear-day,rain,61.65,61.65,1343286000,1343343600,1343359460,1015.08,9.29,55.77,55.77,265,1343343600,1343368800
7/27/2012,Clear throughout the day.,1343394601,1343401200,0.31,clear-day,rain,62.74,62.74,1343372400,1343426400,1343445810,1016.01,7.75,55,55,253,1343426400,1343401200
7/28/2012,Clear throughout the day.,1343481051,1343473200,0.34,clear-day,rain,64.26,64.26,1343458800,1343520000,1343532158,1016.85,7.74,55,55,235,1343520000,1343473200
7/29/2012,Clear throughout the day.,1343567502,1343570400,0.38,clear-day,rain,63.77,63.77,1343545200,1343610000,1343618505,1016.49,6.49,54.53,54.53,233,1343610000,1343570400
7/30/2012,Clear throughout the day.,1343653953,1343653200,0.42,clear-day,rain,71.43,71.43,1343631600,1343692800,1343704850,1014.17,4.26,55.53,55.53,256,1343692800,1343653200
7/31/2012,Clear throughout the day.,1343740404,1343743200,0.45,clear-day,rain,65.73,65.73,1343718000,1343779200,1343791194,1014.57,5.8,57.12,57.12,260,1343779200,1343743200
8/1/2012,Clear throughout the day.,1343826856,1343887200,0.49,clear-day,rain,65.56,65.56,1343804400,1343858400,1343877536,1016.36,6.29,55.88,55.88,264,1343858400,1343887200
8/2/2012,Clear throughout the day.,1343913307,1343973600,0.53,clear-day,rain,65.88,65.88,1343890800,1343944800,1343963877,1014.62,6.34,54.77,54.77,264,1343944800,1343973600
8/3/2012,Clear throughout the day.,1343999759,1344002400,0.56,clear-day,rain,61.74,61.74,1343977200,1344034800,1344050217,1011.94,8.08,54.65,54.65,260,1344034800,1344002400
8/4/2012,Clear throughout the day.,1344086211,1344081600,0.59,clear-day,rain,60.09,60.09,1344063600,1344117600,1344136555,1012.86,7.84,54.12,54.12,261,1344117600,1344081600
8/5/2012,Clear throughout the day.,1344172663,1344232800,0.63,clear-day,rain,63.62,63.62,1344150000,1344207600,1344222892,1016.78,7.84,58.32,58.32,264,1344207600,1344232800
8/6/2012,Clear throughout the day.,1344259116,1344261600,0.66,clear-day,rain,67.29,67.29,1344236400,1344294000,1344309228,1018.87,5.49,56.88,56.88,256,1344294000,1344261600
8/7/2012,Clear throughout the day.,1344345568,1344344400,0.69,clear-day,rain,66.68,66.68,1344322800,1344376800,1344395562,1016.9,5.85,57,57,234,1344376800,1344344400
8/8/2012,Clear throughout the day.,1344432021,1344430800,0.72,clear-day,rain,70,70,1344409200,1344459600,1344481895,1014.9,4.93,56.85,56.85,241,1344459600,1344430800
8/9/2012,Clear throughout the day.,1344518473,1344520800,0.75,clear-day,rain,71.32,71.32,1344495600,1344553200,1344568227,1012.61,4.27,55.77,55.77,263,1344553200,1344520800
8/10/2012,Clear throughout the day.,1344604926,1344664800,0.78,clear-day,rain,65.62,65.62,1344582000,1344636000,1344654558,1009.73,5.88,55.21,55.21,261,1344636000,1344664800
8/11/2012,Clear throughout the day.,1344691378,1344697200,0.81,clear-day,rain,68.35,68.35,1344668400,1344726000,1344740887,1008.44,4.75,54.24,54.24,274,1344726000,1344697200
8/12/2012,Clear throughout the day.,1344777831,1344783600,0.84,clear-day,rain,64.38,64.38,1344754800,1344819600,1344827216,1010.33,4.88,53.77,53.77,276,1344819600,1344783600
8/13/2012,Clear throughout the day.,1344864284,1344862800,0.87,clear-day,rain,67.76,67.76,1344841200,1344898800,1344913543,1009.85,4.6,55.21,55.21,294,1344898800,1344862800
8/14/2012,Clear throughout the day.,1344950736,1344934800,0.9,clear-day,rain,62.06,62.06,1344927600,1344981600,1344999869,1009.53,5.82,55.41,55.41,287,1344981600,1344934800
8/15/2012,Clear throughout the day.,1345037189,1345042800,0.93,clear-day,rain,61.85,61.85,1345014000,1345075200,1345086194,1010.84,7.36,57.12,57.12,272,1345075200,1345042800
8/16/2012,Clear throughout the day.,1345123641,1345183200,0.96,clear-day,rain,63.91,63.91,1345100400,1345150800,1345172518,1013.43,6.04,56.09,56.09,271,1345150800,1345183200
8/17/2012,Clear throughout the day.,1345210094,1345208400,0.99,clear-day,rain,63.65,63.65,1345186800,1345244400,1345258841,1014.79,5.52,55.12,55.12,238,1345244400,1345208400
8/18/2012,Clear throughout the day.,1345296546,1345356000,0.04,clear-day,rain,64.41,64.41,1345273200,1345330800,1345345163,1013.95,5.92,55.88,55.88,245,1345330800,1345356000
8/19/2012,Clear throughout the day.,1345382998,1345388400,0.07,clear-day,rain,60.44,60.44,1345359600,1345420800,1345431484,1014.15,6.78,54.32,54.32,247,1345420800,1345388400
8/20/2012,Clear throughout the day.,1345469450,1345467600,0.11,clear-day,rain,60.62,60.62,1345446000,1345503600,1345517804,1013.1,5.74,53.44,53.44,246,1345503600,1345467600
8/21/2012,Clear throughout the day.,1345555902,1345557600,0.15,clear-day,rain,60.68,60.68,1345532400,1345597200,1345604123,1012.87,6.63,53.88,53.88,239,1345597200,1345557600
8/22/2012,Clear throughout the day.,1345642354,1345644000,0.18,clear-day,rain,60.85,60.85,1345618800,1345672800,1345690441,1013.16,7.11,54.53,54.53,246,1345672800,1345644000
8/23/2012,Clear throughout the day.,1345728806,1345784400,0.22,clear-day,rain,61.73,61.73,1345705200,1345762800,1345776758,1012.76,6.1,54.77,54.77,272,1345762800,1345784400
8/24/2012,Clear throughout the day.,1345815257,1345791600,0.26,clear-day,rain,64.53,64.53,1345791600,1345842000,1345863075,1011.93,5.31,55.21,55.21,273,1345842000,1345791600
8/25/2012,Clear throughout the day.,1345901709,1345903200,0.3,clear-day,rain,58.85,58.85,1345878000,1345921200,1345949391,1011.25,9.38,54.53,54.53,257,1345921200,1345903200
8/26/2012,Clear throughout the day.,1345988160,1345978800,0.33,clear-day,rain,63.41,63.41,1345964400,1346025600,1346035706,1013.96,11.63,56,56,264,1346025600,1345978800
8/27/2012,Clear throughout the day.,1346074612,1346061600,0.37,clear-day,rain,69.59,69.59,1346050800,1346104800,1346122020,1015.87,3.16,57.88,57.88,254,1346104800,1346061600
8/28/2012,Clear throughout the day.,1346161063,1346162400,0.41,clear-day,rain,72.32,72.32,1346137200,1346194800,1346208333,1015.09,3.95,60.44,60.44,255,1346194800,1346162400
8/29/2012,Clear throughout the day.,1346247514,1346245200,0.44,clear-day,rain,75.2,75.2,1346223600,1346277600,1346294646,1011.74,2.91,57.88,57.88,275,1346277600,1346245200
8/30/2012,Clear throughout the day.,1346333965,1346385600,0.47,clear-day,rain,60.97,60.97,1346310000,1346364000,1346380958,1009.6,5.69,55.88,55.88,264,1346364000,1346385600
8/31/2012,Clear throughout the day.,1346420415,1346400000,0.52,clear-day,rain,59.76,59.76,1346396400,1346446800,1346467270,1013.29,10.89,55.88,55.88,249,1346446800,1346400000
9/1/2012,Clear throughout the day.,1346506866,1346504400,0.55,clear-day,rain,61.38,61.38,1346482800,1346544000,1346553581,1015.91,6.38,54.65,54.65,243,1346544000,1346504400
